iso3_country,location,year,month,sector,sub_sector,total_emission
ARG,Buenos Aires,2021,5,Power & Heat,heat-plants,0.0
ARG,Buenos Aires,2021,5,Power & Heat,water-reservoirs,4.229888179168664
ARG,Buenos Aires,2021,5,Transportation,domestic-aviation,0.0171736735231728
ARG,Buenos Aires,2021,5,Transportation,domestic-shipping,2.1291816253123392
ARG,Buenos Aires,2021,5,Transportation,international-aviation,0.3150724971437528
ARG,Buenos Aires,2021,5,Transportation,international-shipping,32.70268357146752
ARG,Buenos Aires,2021,5,Transportation,non-broadcasting-vessels,0.0
ARG,Buenos Aires,2021,5,Transportation,other-transport,0.7189281871692985
ARG,Buenos Aires,2021,5,Transportation,railways,0.0
ARG,Buenos Aires,2021,5,Transportation,road-transportation,88.10574145200583
ARG,Buenos Aires,2021,5,Waste,biological-treatment-of-solid-waste-and-biogenic,0.0
ARG,Buenos Aires,2021,5,Waste,domestic-wastewater-treatment-and-discharge,2663.4190761887307
ARG,Buenos Aires,2021,5,Waste,incineration-and-open-burning-of-waste,17.058554056451946
ARG,Buenos Aires,2021,5,Waste,industrial-wastewater-treatment-and-discharge,1624.3060231695306
ARG,Buenos Aires,2021,5,Waste,solid-waste-disposal,10128.271468626384
ARG,Buenos Aires,2021,6,Agriculture,crop-residues,0.0
ARG,Buenos Aires,2021,6,Agriculture,cropland-fires,93.1084
ARG,Buenos Aires,2021,6,Agriculture,enteric-fermentation-cattle-operation,7960.6555408819295
ARG,Buenos Aires,2021,6,Agriculture,enteric-fermentation-cattle-pasture,16570.25705832816
ARG,Buenos Aires,2021,6,Agriculture,enteric-fermentation-other,1269.491670314312
ARG,Buenos Aires,2021,6,Agriculture,manure-applied-to-soils,0.0
ARG,Buenos Aires,2021,6,Agriculture,manure-left-on-pasture-cattle,309.4997804921807
ARG,Buenos Aires,2021,6,Agriculture,manure-management-cattle-operation,447.91100460991686
ARG,Buenos Aires,2021,6,Agriculture,manure-management-other,127.33482336403571
ARG,Buenos Aires,2021,6,Agriculture,other-agricultural-soil-emissions,0.0
ARG,Buenos Aires,2021,6,Agriculture,rice-cultivation,3921.9008362607137
ARG,Buenos Aires,2021,6,Agriculture,synthetic-fertilizer-application,0.0
ARG,Buenos Aires,2021,6,Buildings (Onsite Fuel Use),non-residential-onsite-fuel-usage,15.549804145988087
ARG,Buenos Aires,2021,6,Buildings (Onsite Fuel Use),other-onsite-fuel-usage,0.0
ARG,Buenos Aires,2021,6,Buildings (Onsite Fuel Use),residential-onsite-fuel-usage,302.4888964680599
ARG,Buenos Aires,2021,6,Forestry & Land Use,forest-land-clearing,0.0
ARG,Buenos Aires,2021,6,Forestry & Land Use,forest-land-degradation,0.0
ARG,Buenos Aires,2021,6,Forestry & Land Use,forest-land-fires,0.0
ARG,Buenos Aires,2021,6,Forestry & Land Use,net-forest-land,0.0
ARG,Buenos Aires,2021,6,Forestry & Land Use,net-shrubgrass,0.0
ARG,Buenos Aires,2021,6,Forestry & Land Use,net-wetland,0.0
ARG,Buenos Aires,2021,6,Forestry & Land Use,removals,0.0
ARG,Buenos Aires,2021,6,Forestry & Land Use,shrubgrass-fires,0.0
ARG,Buenos Aires,2021,6,Forestry & Land Use,wetland-fires,0.0
ARG,Buenos Aires,2021,6,Fossil Fuel Extraction & Mining,bauxite-mining,0.0
ARG,Buenos Aires,2021,6,Fossil Fuel Extraction & Mining,coal-mining,4.552193622487116e-07
ARG,Buenos Aires,2021,6,Fossil Fuel Extraction & Mining,copper-mining,0.0
ARG,Buenos Aires,2021,6,Fossil Fuel Extraction & Mining,iron-mining,0.0
ARG,Buenos Aires,2021,6,Fossil Fuel Extraction & Mining,oil-and-gas-production,0.0
ARG,Buenos Aires,2021,6,Fossil Fuel Extraction & Mining,oil-and-gas-refining,22.085950838212607
ARG,Buenos Aires,2021,6,Fossil Fuel Extraction & Mining,oil-and-gas-transport,0.0
ARG,Buenos Aires,2021,6,Fossil Fuel Extraction & Mining,other-energy-use,133.8558881679617
ARG,Buenos Aires,2021,6,Fossil Fuel Extraction & Mining,other-fossil-fuel-operations,0.0
ARG,Buenos Aires,2021,6,Fossil Fuel Extraction & Mining,other-mining-quarrying,0.0
ARG,Buenos Aires,2021,6,Fossil Fuel Extraction & Mining,other-solid-fuels,45.094682865085325
ARG,Buenos Aires,2021,6,Fossil Fuel Extraction & Mining,rock-quarrying,0.0
ARG,Buenos Aires,2021,6,Fossil Fuel Extraction & Mining,sand-quarrying,0.0
ARG,Buenos Aires,2021,6,Manufacturing & Industry,aluminum,0.0
ARG,Buenos Aires,2021,6,Manufacturing & Industry,cement,0.0
ARG,Buenos Aires,2021,6,Manufacturing & Industry,chemicals,0.0
ARG,Buenos Aires,2021,6,Manufacturing & Industry,fluorinated-gases,0.0
ARG,Buenos Aires,2021,6,Manufacturing & Industry,food-beverage-tobacco,55.7873587767075
ARG,Buenos Aires,2021,6,Manufacturing & Industry,glass,0.0
ARG,Buenos Aires,2021,6,Manufacturing & Industry,iron-and-steel,0.0
ARG,Buenos Aires,2021,6,Manufacturing & Industry,lime,0.0
ARG,Buenos Aires,2021,6,Manufacturing & Industry,other-chemicals,0.0
ARG,Buenos Aires,2021,6,Manufacturing & Industry,other-manufacturing,78.69544624617225
ARG,Buenos Aires,2021,6,Manufacturing & Industry,other-metals,14.318916960244678
ARG,Buenos Aires,2021,6,Manufacturing & Industry,petrochemical-steam-cracking,230.39928033333325
ARG,Buenos Aires,2021,6,Manufacturing & Industry,pulp-and-paper,0.0
ARG,Buenos Aires,2021,6,Manufacturing & Industry,textiles-leather-apparel,38.90747940715181
ARG,Buenos Aires,2021,6,Manufacturing & Industry,wood-and-wood-products,0.2953734632128916
ARG,Buenos Aires,2021,6,Power & Heat,electricity-generation,0.0
ARG,Buenos Aires,2021,6,Power & Heat,heat-plants,0.0
ARG,Buenos Aires,2021,6,Power & Heat,water-reservoirs,4.229888153
ARG,Buenos Aires,2021,6,Transportation,domestic-aviation,0.0081162889383067
ARG,Buenos Aires,2021,6,Transportation,domestic-shipping,2.060074733378989
ARG,Buenos Aires,2021,6,Transportation,international-aviation,0.3982103147830589
ARG,Buenos Aires,2021,6,Transportation,international-shipping,59.49575331098559
ARG,Buenos Aires,2021,6,Transportation,non-broadcasting-vessels,0.0
ARG,Buenos Aires,2021,6,Transportation,other-transport,0.7189281871692984
ARG,Buenos Aires,2021,6,Transportation,railways,0.0
ARG,Buenos Aires,2021,6,Transportation,road-transportation,85.26362076000562
ARG,Buenos Aires,2021,6,Waste,biological-treatment-of-solid-waste-and-biogenic,0.0
ARG,Buenos Aires,2021,6,Waste,domestic-wastewater-treatment-and-discharge,2556.3681176939385
ARG,Buenos Aires,2021,6,Waste,incineration-and-open-burning-of-waste,17.05855405645194
ARG,Buenos Aires,2021,6,Waste,industrial-wastewater-treatment-and-discharge,1571.9090546801922
ARG,Buenos Aires,2021,6,Waste,solid-waste-disposal,9808.093781089068
ARG,Buenos Aires,2021,7,Agriculture,crop-residues,0.0
ARG,Buenos Aires,2021,7,Agriculture,cropland-fires,91.8909531841138
ARG,Buenos Aires,2021,7,Agriculture,enteric-fermentation-cattle-operation,8136.957089066019
ARG,Buenos Aires,2021,7,Agriculture,enteric-fermentation-cattle-pasture,16570.257058328163
ARG,Buenos Aires,2021,7,Agriculture,enteric-fermentation-other,1269.4916703143124
ARG,Buenos Aires,2021,7,Agriculture,manure-applied-to-soils,0.0
ARG,Buenos Aires,2021,7,Agriculture,manure-left-on-pasture-cattle,309.49978049218066
ARG,Buenos Aires,2021,7,Agriculture,manure-management-cattle-operation,454.0251857664934
ARG,Buenos Aires,2021,7,Agriculture,manure-management-other,127.33482336403596
ARG,Buenos Aires,2021,7,Agriculture,other-agricultural-soil-emissions,0.0
ARG,Buenos Aires,2021,7,Agriculture,rice-cultivation,3921.900836260719
ARG,Buenos Aires,2021,7,Agriculture,synthetic-fertilizer-application,0.0
ARG,Buenos Aires,2021,7,Buildings (Onsite Fuel Use),non-residential-onsite-fuel-usage,16.324999999999996
ARG,Buenos Aires,2021,7,Buildings (Onsite Fuel Use),other-onsite-fuel-usage,0.0
ARG,Buenos Aires,2021,7,Buildings (Onsite Fuel Use),residential-onsite-fuel-usage,317.71647
ARG,Buenos Aires,2021,7,Forestry & Land Use,forest-land-clearing,0.0
ARG,Buenos Aires,2021,7,Forestry & Land Use,forest-land-degradation,0.0
ARG,Buenos Aires,2021,7,Forestry & Land Use,forest-land-fires,0.0
ARG,Buenos Aires,2021,7,Forestry & Land Use,net-forest-land,0.0
ARG,Buenos Aires,2021,7,Forestry & Land Use,net-shrubgrass,0.0
ARG,Buenos Aires,2021,7,Forestry & Land Use,net-wetland,0.0
ARG,Buenos Aires,2021,7,Forestry & Land Use,removals,0.0
ARG,Buenos Aires,2021,7,Forestry & Land Use,shrubgrass-fires,0.0
ARG,Buenos Aires,2021,7,Forestry & Land Use,wetland-fires,0.0
ARG,Buenos Aires,2021,7,Fossil Fuel Extraction & Mining,bauxite-mining,0.0
ARG,Buenos Aires,2021,7,Fossil Fuel Extraction & Mining,coal-mining,4.62973370626691e-07
ARG,Buenos Aires,2021,7,Fossil Fuel Extraction & Mining,copper-mining,0.0
ARG,Buenos Aires,2021,7,Fossil Fuel Extraction & Mining,iron-mining,0.0
ARG,Buenos Aires,2021,7,Fossil Fuel Extraction & Mining,oil-and-gas-production,0.0
ARG,Buenos Aires,2021,7,Fossil Fuel Extraction & Mining,oil-and-gas-refining,22.085950838212607
ARG,Buenos Aires,2021,7,Fossil Fuel Extraction & Mining,oil-and-gas-transport,3.1904261000080885e-13
ARG,Buenos Aires,2021,7,Fossil Fuel Extraction & Mining,other-energy-use,45.4202419647937
ARG,Buenos Aires,2021,7,Fossil Fuel Extraction & Mining,other-fossil-fuel-operations,0.0
ARG,Buenos Aires,2021,7,Fossil Fuel Extraction & Mining,other-mining-quarrying,0.0
ARG,Buenos Aires,2021,7,Fossil Fuel Extraction & Mining,other-solid-fuels,45.22374981961676
ARG,Buenos Aires,2021,7,Fossil Fuel Extraction & Mining,rock-quarrying,0.0
ARG,Buenos Aires,2021,7,Fossil Fuel Extraction & Mining,sand-quarrying,0.0
ARG,Buenos Aires,2021,7,Manufacturing & Industry,aluminum,0.0
ARG,Buenos Aires,2021,7,Manufacturing & Industry,cement,0.0
ARG,Buenos Aires,2021,7,Manufacturing & Industry,chemicals,0.0
ARG,Buenos Aires,2021,7,Manufacturing & Industry,fluorinated-gases,0.0
ARG,Buenos Aires,2021,7,Manufacturing & Industry,food-beverage-tobacco,54.72920751803681
ARG,Buenos Aires,2021,7,Manufacturing & Industry,glass,0.0
ARG,Buenos Aires,2021,7,Manufacturing & Industry,iron-and-steel,0.0
ARG,Buenos Aires,2021,7,Manufacturing & Industry,lime,0.0
ARG,Buenos Aires,2021,7,Manufacturing & Industry,other-chemicals,0.0
ARG,Buenos Aires,2021,7,Manufacturing & Industry,other-manufacturing,77.32305617779325
ARG,Buenos Aires,2021,7,Manufacturing & Industry,other-metals,14.101168142011652
ARG,Buenos Aires,2021,7,Manufacturing & Industry,petrochemical-steam-cracking,230.39928033333325
ARG,Buenos Aires,2021,7,Manufacturing & Industry,pulp-and-paper,0.0
ARG,Buenos Aires,2021,7,Manufacturing & Industry,textiles-leather-apparel,37.87830368521472
ARG,Buenos Aires,2021,7,Manufacturing & Industry,wood-and-wood-products,0.2953734632128918
ARG,Buenos Aires,2021,7,Power & Heat,electricity-generation,0.0
ARG,Buenos Aires,2021,7,Power & Heat,heat-plants,0.0
ARG,Buenos Aires,2021,7,Power & Heat,water-reservoirs,4.27335992582669
ARG,Buenos Aires,2021,7,Transportation,domestic-aviation,0.0199343526405296
ARG,Buenos Aires,2021,7,Transportation,domestic-shipping,3.156415606686005
ARG,Buenos Aires,2021,7,Transportation,international-aviation,0.4029224825162611
ARG,Buenos Aires,2021,7,Transportation,international-shipping,127.3182144565405
ARG,Buenos Aires,2021,7,Transportation,non-broadcasting-vessels,0.0
ARG,Buenos Aires,2021,7,Transportation,other-transport,0.7189281871692986
ARG,Buenos Aires,2021,7,Transportation,railways,0.0
ARG,Buenos Aires,2021,7,Transportation,road-transportation,88.15716635413543
ARG,Buenos Aires,2021,7,Waste,biological-treatment-of-solid-waste-and-biogenic,0.0
ARG,Buenos Aires,2021,7,Waste,domestic-wastewater-treatment-and-discharge,2612.863815922278
ARG,Buenos Aires,2021,7,Waste,incineration-and-open-burning-of-waste,17.058554056451936
ARG,Buenos Aires,2021,7,Waste,industrial-wastewater-treatment-and-discharge,1624.306023169531
ARG,Buenos Aires,2021,7,Waste,solid-waste-disposal,10148.37771155015
ARG,Buenos Aires,2021,8,Agriculture,crop-residues,0.0
ARG,Buenos Aires,2021,8,Agriculture,cropland-fires,217.17054000000005
ARG,Buenos Aires,2021,8,Agriculture,enteric-fermentation-cattle-operation,8136.957089066
ARG,Buenos Aires,2021,8,Agriculture,enteric-fermentation-cattle-pasture,16570.25705832816
ARG,Buenos Aires,2021,8,Agriculture,enteric-fermentation-other,1269.4916703143117
ARG,Buenos Aires,2021,8,Agriculture,manure-applied-to-soils,0.0
ARG,Buenos Aires,2021,8,Agriculture,manure-left-on-pasture-cattle,309.4997804921808
ARG,Buenos Aires,2021,8,Agriculture,manure-management-cattle-operation,454.0251857664935
ARG,Buenos Aires,2021,8,Agriculture,manure-management-other,127.33482336403598
ARG,Buenos Aires,2021,8,Agriculture,other-agricultural-soil-emissions,0.0
ARG,Buenos Aires,2021,8,Agriculture,rice-cultivation,3921.900836260719
ARG,Buenos Aires,2021,8,Agriculture,synthetic-fertilizer-application,0.0
ARG,Buenos Aires,2021,8,Buildings (Onsite Fuel Use),non-residential-onsite-fuel-usage,15.369242883634389
ARG,Buenos Aires,2021,8,Buildings (Onsite Fuel Use),other-onsite-fuel-usage,0.0
ARG,Buenos Aires,2021,8,Buildings (Onsite Fuel Use),residential-onsite-fuel-usage,299.9274099999999
ARG,Buenos Aires,2021,8,Forestry & Land Use,forest-land-clearing,0.0
ARG,Buenos Aires,2021,8,Forestry & Land Use,forest-land-degradation,0.0
ARG,Buenos Aires,2021,8,Forestry & Land Use,forest-land-fires,0.0
ARG,Buenos Aires,2021,8,Forestry & Land Use,net-forest-land,0.0
ARG,Buenos Aires,2021,8,Forestry & Land Use,net-shrubgrass,0.0
ARG,Buenos Aires,2021,8,Forestry & Land Use,net-wetland,0.0
ARG,Buenos Aires,2021,8,Forestry & Land Use,removals,0.0
ARG,Buenos Aires,2021,8,Forestry & Land Use,shrubgrass-fires,0.0
ARG,Buenos Aires,2021,8,Forestry & Land Use,wetland-fires,0.0
ARG,Buenos Aires,2021,8,Fossil Fuel Extraction & Mining,bauxite-mining,0.0
ARG,Buenos Aires,2021,8,Fossil Fuel Extraction & Mining,coal-mining,4.373764403031269e-07
ARG,Buenos Aires,2021,8,Fossil Fuel Extraction & Mining,copper-mining,0.0
ARG,Buenos Aires,2021,8,Fossil Fuel Extraction & Mining,iron-mining,0.0
ARG,Buenos Aires,2021,8,Fossil Fuel Extraction & Mining,oil-and-gas-production,0.0
ARG,Buenos Aires,2021,8,Fossil Fuel Extraction & Mining,oil-and-gas-refining,22.085950838212607
ARG,Buenos Aires,2021,8,Fossil Fuel Extraction & Mining,oil-and-gas-transport,0.0
ARG,Buenos Aires,2021,8,Fossil Fuel Extraction & Mining,other-energy-use,59.060180944330256
ARG,Buenos Aires,2021,8,Fossil Fuel Extraction & Mining,other-fossil-fuel-operations,0.0
ARG,Buenos Aires,2021,8,Fossil Fuel Extraction & Mining,other-mining-quarrying,0.0
ARG,Buenos Aires,2021,8,Fossil Fuel Extraction & Mining,other-solid-fuels,44.797683761667095
ARG,Buenos Aires,2021,8,Fossil Fuel Extraction & Mining,rock-quarrying,0.0
ARG,Buenos Aires,2021,8,Fossil Fuel Extraction & Mining,sand-quarrying,0.0
ARG,Buenos Aires,2021,8,Manufacturing & Industry,aluminum,0.0
ARG,Buenos Aires,2021,8,Manufacturing & Industry,cement,0.0
ARG,Buenos Aires,2021,8,Manufacturing & Industry,chemicals,0.0
ARG,Buenos Aires,2021,8,Manufacturing & Industry,fluorinated-gases,0.0
ARG,Buenos Aires,2021,8,Manufacturing & Industry,food-beverage-tobacco,54.06673965170368
ARG,Buenos Aires,2021,8,Manufacturing & Industry,glass,0.0
ARG,Buenos Aires,2021,8,Manufacturing & Industry,iron-and-steel,0.0
ARG,Buenos Aires,2021,8,Manufacturing & Industry,lime,0.0
ARG,Buenos Aires,2021,8,Manufacturing & Industry,other-chemicals,0.0
ARG,Buenos Aires,2021,8,Manufacturing & Industry,other-manufacturing,76.67178507847817
ARG,Buenos Aires,2021,8,Manufacturing & Industry,other-metals,13.964843969234485
ARG,Buenos Aires,2021,8,Manufacturing & Industry,petrochemical-steam-cracking,230.39928033333325
ARG,Buenos Aires,2021,8,Manufacturing & Industry,pulp-and-paper,0.0
ARG,Buenos Aires,2021,8,Manufacturing & Industry,textiles-leather-apparel,37.36196568184463
ARG,Buenos Aires,2021,8,Manufacturing & Industry,wood-and-wood-products,0.2953734632128916
ARG,Buenos Aires,2021,8,Power & Heat,electricity-generation,0.0
ARG,Buenos Aires,2021,8,Power & Heat,heat-plants,0.0
ARG,Buenos Aires,2021,8,Power & Heat,water-reservoirs,4.323542043
ARG,Buenos Aires,2021,8,Transportation,domestic-aviation,0.0321094492438044
ARG,Buenos Aires,2021,8,Transportation,domestic-shipping,3.820085928865867
ARG,Buenos Aires,2021,8,Transportation,international-aviation,0.4063151352415993
ARG,Buenos Aires,2021,8,Transportation,international-shipping,148.61883896083597
ARG,Buenos Aires,2021,8,Transportation,non-broadcasting-vessels,0.0
ARG,Buenos Aires,2021,8,Transportation,other-transport,0.7189281871692983
ARG,Buenos Aires,2021,8,Transportation,railways,0.0
ARG,Buenos Aires,2021,8,Transportation,road-transportation,88.27103578027923
ARG,Buenos Aires,2021,8,Waste,biological-treatment-of-solid-waste-and-biogenic,0.0
ARG,Buenos Aires,2021,8,Waste,domestic-wastewater-treatment-and-discharge,2587.702743348924
ARG,Buenos Aires,2021,8,Waste,incineration-and-open-burning-of-waste,17.058554056451957
ARG,Buenos Aires,2021,8,Waste,industrial-wastewater-treatment-and-discharge,1624.306023169532
ARG,Buenos Aires,2021,8,Waste,solid-waste-disposal,10159.468639397204
ARG,Buenos Aires,2021,9,Agriculture,crop-residues,0.0
ARG,Buenos Aires,2021,9,Agriculture,cropland-fires,157.28195000000002
ARG,Buenos Aires,2021,9,Agriculture,enteric-fermentation-cattle-operation,8136.957089066022
ARG,Buenos Aires,2021,9,Agriculture,enteric-fermentation-cattle-pasture,16570.25705832816
ARG,Buenos Aires,2021,9,Agriculture,enteric-fermentation-other,1269.4916703143133
ARG,Buenos Aires,2021,9,Agriculture,manure-applied-to-soils,0.0
ARG,Buenos Aires,2021,9,Agriculture,manure-left-on-pasture-cattle,309.4997804921807
ARG,Buenos Aires,2021,9,Agriculture,manure-management-cattle-operation,454.0251857664934
ARG,Buenos Aires,2021,9,Agriculture,manure-management-other,127.3348233640359
ARG,Buenos Aires,2021,9,Agriculture,other-agricultural-soil-emissions,0.0
ARG,Buenos Aires,2021,9,Agriculture,rice-cultivation,3921.900836260715
ARG,Buenos Aires,2021,9,Agriculture,synthetic-fertilizer-application,0.0
ARG,Buenos Aires,2021,9,Buildings (Onsite Fuel Use),non-residential-onsite-fuel-usage,11.03874027549328
ARG,Buenos Aires,2021,9,Buildings (Onsite Fuel Use),other-onsite-fuel-usage,0.0
ARG,Buenos Aires,2021,9,Buildings (Onsite Fuel Use),residential-onsite-fuel-usage,217.7451345527135
ARG,Buenos Aires,2021,9,Forestry & Land Use,forest-land-clearing,0.0
ARG,Buenos Aires,2021,9,Forestry & Land Use,forest-land-degradation,0.0
ARG,Buenos Aires,2021,9,Forestry & Land Use,forest-land-fires,0.0
ARG,Buenos Aires,2021,9,Forestry & Land Use,net-forest-land,0.0
ARG,Buenos Aires,2021,9,Forestry & Land Use,net-shrubgrass,0.0
ARG,Buenos Aires,2021,9,Forestry & Land Use,net-wetland,0.0
ARG,Buenos Aires,2021,9,Forestry & Land Use,removals,0.0
ARG,Buenos Aires,2021,9,Forestry & Land Use,shrubgrass-fires,0.0
ARG,Buenos Aires,2021,9,Forestry & Land Use,wetland-fires,0.0
ARG,Buenos Aires,2021,9,Fossil Fuel Extraction & Mining,bauxite-mining,0.0
ARG,Buenos Aires,2021,9,Fossil Fuel Extraction & Mining,coal-mining,4.293342660304764e-07
ARG,Buenos Aires,2021,9,Fossil Fuel Extraction & Mining,copper-mining,0.0
ARG,Buenos Aires,2021,9,Fossil Fuel Extraction & Mining,iron-mining,0.0
ARG,Buenos Aires,2021,9,Fossil Fuel Extraction & Mining,oil-and-gas-production,0.0
ARG,Buenos Aires,2021,9,Fossil Fuel Extraction & Mining,oil-and-gas-refining,22.085950838212604
ARG,Buenos Aires,2021,9,Fossil Fuel Extraction & Mining,oil-and-gas-transport,0.0
ARG,Buenos Aires,2021,9,Fossil Fuel Extraction & Mining,other-energy-use,43.9335122254654
ARG,Buenos Aires,2021,9,Fossil Fuel Extraction & Mining,other-fossil-fuel-operations,0.0
ARG,Buenos Aires,2021,9,Fossil Fuel Extraction & Mining,other-mining-quarrying,0.0
ARG,Buenos Aires,2021,9,Fossil Fuel Extraction & Mining,other-solid-fuels,44.66382012580313
ARG,Buenos Aires,2021,9,Fossil Fuel Extraction & Mining,rock-quarrying,0.0
ARG,Buenos Aires,2021,9,Fossil Fuel Extraction & Mining,sand-quarrying,0.0
ARG,Buenos Aires,2021,9,Manufacturing & Industry,aluminum,0.0
ARG,Buenos Aires,2021,9,Manufacturing & Industry,cement,0.0
ARG,Buenos Aires,2021,9,Manufacturing & Industry,chemicals,0.0
ARG,Buenos Aires,2021,9,Manufacturing & Industry,fluorinated-gases,0.0
ARG,Buenos Aires,2021,9,Manufacturing & Industry,food-beverage-tobacco,55.15616529628
ARG,Buenos Aires,2021,9,Manufacturing & Industry,glass,0.0
ARG,Buenos Aires,2021,9,Manufacturing & Industry,iron-and-steel,0.0
ARG,Buenos Aires,2021,9,Manufacturing & Industry,lime,0.0
ARG,Buenos Aires,2021,9,Manufacturing & Industry,other-chemicals,0.0
ARG,Buenos Aires,2021,9,Manufacturing & Industry,other-manufacturing,78.7744527021593
ARG,Buenos Aires,2021,9,Manufacturing & Industry,other-metals,14.189028503076338
