iso3_country,location,year,month,total_emission
ARG,Buenos Aires,2021,1,45804.55491507365
ARG,Buenos Aires,2021,2,44382.44599162486
ARG,Buenos Aires,2021,3,45776.93088134707
ARG,Buenos Aires,2021,4,45427.48681019469
ARG,Buenos Aires,2021,5,46068.47079548949
ARG,Buenos Aires,2021,6,45743.24229164651
ARG,Buenos Aires,2021,7,46369.50824524516
ARG,Buenos Aires,2021,8,46495.36425609168
ARG,Buenos Aires,2021,9,45779.20016494797
ARG,Buenos Aires,2021,10,46560.64442340713
ARG,Buenos Aires,2021,11,46097.37791598275
ARG,Buenos Aires,2021,12,46603.21758540816
ARG,Buenos Aires,2022,1,45884.87497171018
ARG,Buenos Aires,2022,2,44437.85131883348
ARG,Buenos Aires,2022,3,45848.969355164976
ARG,Buenos Aires,2022,4,45675.06874865387
ARG,Buenos Aires,2022,5,46272.708058152624
ARG,Buenos Aires,2022,6,45927.360891423166
ARG,Buenos Aires,2022,7,46483.174269736686
ARG,Buenos Aires,2022,8,46600.08928344323
ARG,Buenos Aires,2022,9,46009.17012083208
ARG,Buenos Aires,2022,10,46908.44651513299
ARG,Buenos Aires,2022,11,46472.08203346982
ARG,Buenos Aires,2022,12,46976.66835260124
ARG,Buenos Aires,2023,1,47157.88923255247
ARG,Buenos Aires,2023,2,45712.34722593751
ARG,Buenos Aires,2023,3,47112.25682780939
ARG,Buenos Aires,2023,4,46240.14953297732
ARG,Buenos Aires,2023,5,46783.4800026573
ARG,Buenos Aires,2023,6,46420.37027488475
ARG,Buenos Aires,2023,7,47060.27316692784
ARG,Buenos Aires,2023,8,47150.58799558745
ARG,Buenos Aires,2023,9,46503.75251231605
ARG,Buenos Aires,2023,10,46715.79331946604
ARG,Buenos Aires,2023,11,46289.76082234761
ARG,Buenos Aires,2023,12,46798.16267348112
ARG,Buenos Aires,2024,1,47005.533922068105
ARG,Buenos Aires,2024,2,46031.91686070477
ARG,Buenos Aires,2024,3,46955.64106040343
ARG,Buenos Aires,2024,4,46637.74006513741
ARG,Buenos Aires,2024,5,47107.35114490388
ARG,Buenos Aires,2024,6,46777.08369238668
ARG,Buenos Aires,2024,7,47369.78136853118
ARG,Buenos Aires,2024,8,47423.09910730784
ARG,Buenos Aires,2024,9,46767.20629816377
ARG,Buenos Aires,2024,10,47295.07720825308
ARG,Buenos Aires,2024,11,46919.00731366935
ARG,Buenos Aires,2024,12,47401.21640855048
ARG,Buenos Aires,2025,1,47335.09120694192
ARG,Buenos Aires,2025,2,45855.34117033757
ARG,Buenos Aires,2025,3,47287.19960709349
ARG,Buenos Aires,2025,4,46701.03875892301
ARG,Buenos Aires,2025,5,47201.05839813255
ARG,Buenos Aires,2025,6,46907.25896902752
ARG,Buenos Aires,2025,7,47489.72739066917
ARG,Buenos Aires,2025,8,47610.879330787386
ARG,Buenos Aires,2025,9,46965.61777795976
ARG,Buenos Aires,2025,10,47498.92226943844
ARG,Buenos Aires,2025,11,47082.17512966815
ARG,Buenos Aires,2025,12,47591.39095762033
ARG,Buenos Aires,2026,1,47287.78956939676
ARG,Buenos Aires,2026,2,45792.437993570216
ARG,Buenos Aires,2026,3,47228.43702696999
ARG,Buenos Aires,2026,4,46767.66943236472
ARG,Buenos Aires,2026,5,47331.22016752635
ARG,Chubut,2021,1,43527.20401332586
ARG,Chubut,2021,2,43514.671266792175
ARG,Chubut,2021,3,43393.29922241062
ARG,Chubut,2021,4,43544.60003638099
ARG,Chubut,2021,5,43523.52607359247
ARG,Chubut,2021,6,43527.19003211101
ARG,Chubut,2021,7,43607.8408406228
ARG,Chubut,2021,8,43657.72182085805
ARG,Chubut,2021,9,43679.51152901563
ARG,Chubut,2021,10,43842.29855262329
ARG,Chubut,2021,11,43832.7641354856
ARG,Chubut,2021,12,43960.147039973024
ARG,Chubut,2022,1,42937.6282705481
ARG,Chubut,2022,2,42925.43643892697
ARG,Chubut,2022,3,42808.6117200496
ARG,Chubut,2022,4,43068.12409229127
ARG,Chubut,2022,5,43037.45792763039
ARG,Chubut,2022,6,43039.311910724944
ARG,Chubut,2022,7,43139.73877392461
ARG,Chubut,2022,8,43180.48282207119
ARG,Chubut,2022,9,43203.33213601456
ARG,Chubut,2022,10,43469.28500001532
ARG,Chubut,2022,11,43461.735293489495
ARG,Chubut,2022,12,43511.52639589724
ARG,Chubut,2023,1,43748.120080000655
ARG,Chubut,2023,2,43737.314253656565
ARG,Chubut,2023,3,43615.16969395815
ARG,Chubut,2023,4,43384.09307709675
ARG,Chubut,2023,5,43358.05029310736
ARG,Chubut,2023,6,43353.855824743965
ARG,Chubut,2023,7,43459.58689548089
ARG,Chubut,2023,8,43496.659526776806
ARG,Chubut,2023,9,43527.43814193797
ARG,Chubut,2023,10,43295.93836656612
ARG,Chubut,2023,11,43288.69238931339
ARG,Chubut,2023,12,43424.96482499739
ARG,Chubut,2024,1,44045.574442032754
ARG,Chubut,2024,2,44044.30923480935
ARG,Chubut,2024,3,43917.49571833306
ARG,Chubut,2024,4,43861.9794395737
ARG,Chubut,2024,5,43838.148464188016
ARG,Chubut,2024,6,43838.552607744736
ARG,Chubut,2024,7,43929.265321361534
ARG,Chubut,2024,8,43939.78555846959
ARG,Chubut,2024,9,43964.22910014626
ARG,Chubut,2024,10,44027.89474169596
ARG,Chubut,2024,11,44021.72225701004
ARG,Chubut,2024,12,44156.80251759043
ARG,Chubut,2025,1,44032.4144728577
ARG,Chubut,2025,2,44020.38666273831
ARG,Chubut,2025,3,43897.0888021139
ARG,Chubut,2025,4,43844.80542443216
ARG,Chubut,2025,5,43820.68685647523
ARG,Chubut,2025,6,43821.98475237032
ARG,Chubut,2025,7,43923.76534818049
ARG,Chubut,2025,8,43965.6357318779
ARG,Chubut,2025,9,43989.54344687889
ARG,Chubut,2025,10,44010.244036213575
ARG,Chubut,2025,11,44004.43160737781
ARG,Chubut,2025,12,44134.42631265208
ARG,Chubut,2026,1,44023.49684651342
ARG,Chubut,2026,2,44007.62435256522
ARG,Chubut,2026,3,43897.36504487688
ARG,Chubut,2026,4,43841.83687139816
ARG,Chubut,2026,5,43826.87510227679
ARG,Córdoba,2021,1,17441.568857737933
ARG,Córdoba,2021,2,16713.473212332316
ARG,Córdoba,2021,3,17466.92108942551
ARG,Córdoba,2021,4,17342.813937988645
ARG,Córdoba,2021,5,17583.613125660973
ARG,Córdoba,2021,6,17367.886455740278
ARG,Córdoba,2021,7,17774.593488098642
ARG,Córdoba,2021,8,17746.69494549276
ARG,Córdoba,2021,9,17547.452939687726
ARG,Córdoba,2021,10,18014.709392648107
ARG,Córdoba,2021,11,17698.050945973315
ARG,Córdoba,2021,12,17916.7915005251
ARG,Córdoba,2022,1,17652.37122997893
ARG,Córdoba,2022,2,16906.341573910235
ARG,Córdoba,2022,3,17663.955194605376
ARG,Córdoba,2022,4,17735.60887422023
ARG,Córdoba,2022,5,17869.48608802199
ARG,Córdoba,2022,6,17780.483124533435
ARG,Córdoba,2022,7,18225.468355045727
ARG,Córdoba,2022,8,18330.18569083264
ARG,Córdoba,2022,9,18284.87547410648
ARG,Córdoba,2022,10,18638.748717624767
ARG,Córdoba,2022,11,18097.35746350989
ARG,Córdoba,2022,12,18263.78869178055
ARG,Córdoba,2023,1,18336.60288233535
ARG,Córdoba,2023,2,17598.69291045132
ARG,Córdoba,2023,3,18340.249233633014
ARG,Córdoba,2023,4,17894.990423192015
ARG,Córdoba,2023,5,18140.061996170345
ARG,Córdoba,2023,6,17911.178237361488
ARG,Córdoba,2023,7,18312.752709253396
ARG,Córdoba,2023,8,18317.10648425165
ARG,Córdoba,2023,9,18115.847064424597
ARG,Córdoba,2023,10,18248.15827660858
ARG,Córdoba,2023,11,17973.38986254707
ARG,Córdoba,2023,12,18192.263525862072
ARG,Córdoba,2024,1,18289.62257088914
ARG,Córdoba,2024,2,17783.036471418996
ARG,Córdoba,2024,3,18279.875622061816
ARG,Córdoba,2024,4,18034.782306595564
ARG,Córdoba,2024,5,18253.706327434007
ARG,Córdoba,2024,6,18041.62567052
ARG,Córdoba,2024,7,18433.964873307763
ARG,Córdoba,2024,8,18434.82688759519
ARG,Córdoba,2024,9,18233.20168550587
ARG,Córdoba,2024,10,18509.36577141905
ARG,Córdoba,2024,11,18271.91877761497
ARG,Córdoba,2024,12,18441.98150997253
ARG,Córdoba,2025,1,18424.582187174565
ARG,Córdoba,2025,2,17646.893928637634
ARG,Córdoba,2025,3,18430.421076698352
ARG,Córdoba,2025,4,18124.213375513184
ARG,Córdoba,2025,5,18380.63194888621
ARG,Córdoba,2025,6,18142.33702922401
ARG,Córdoba,2025,7,18564.974365674505
ARG,Córdoba,2025,8,18567.39706229308
ARG,Córdoba,2025,9,18376.51463847437
ARG,Córdoba,2025,10,18716.670220702
ARG,Córdoba,2025,11,18435.161124403145
ARG,Córdoba,2025,12,18635.17838502202
ARG,Córdoba,2026,1,18544.625027821858
ARG,Córdoba,2026,2,17761.346360293675
ARG,Córdoba,2026,3,18553.284418735035
ARG,Córdoba,2026,4,18245.61981208769
ARG,Córdoba,2026,5,18400.606124462018
BOL,Santa Cruz,2021,1,35847.42703364292
BOL,Santa Cruz,2021,2,35691.57449200083
BOL,Santa Cruz,2021,3,35726.81603691019
BOL,Santa Cruz,2021,4,35679.74927241888
BOL,Santa Cruz,2021,5,35867.171780011966
BOL,Santa Cruz,2021,6,35995.449695602314
BOL,Santa Cruz,2021,7,36141.26981915413
BOL,Santa Cruz,2021,8,36706.17200341822
BOL,Santa Cruz,2021,9,37459.74235339802
BOL,Santa Cruz,2021,10,37464.12757706088
BOL,Santa Cruz,2021,11,36524.685596921416
BOL,Santa Cruz,2021,12,35963.25799392071
BOL,Santa Cruz,2022,1,34029.91500007405
BOL,Santa Cruz,2022,2,33973.016108194344
BOL,Santa Cruz,2022,3,33992.26463487722
BOL,Santa Cruz,2022,4,33948.42584572489
BOL,Santa Cruz,2022,5,34118.35480788235
BOL,Santa Cruz,2022,6,34187.880126296724
BOL,Santa Cruz,2022,7,34279.871035454176
BOL,Santa Cruz,2022,8,34969.172728398946
BOL,Santa Cruz,2022,9,35512.43891370421
BOL,Santa Cruz,2022,10,35735.976431923926
BOL,Santa Cruz,2022,11,34759.4886562247
BOL,Santa Cruz,2022,12,34168.62807870211
BOL,Santa Cruz,2023,1,32741.232558313084
BOL,Santa Cruz,2023,2,32578.12803278359
BOL,Santa Cruz,2023,3,32626.88926819104
BOL,Santa Cruz,2023,4,32564.691981296222
BOL,Santa Cruz,2023,5,32715.856195936063
BOL,Santa Cruz,2023,6,32825.193137359674
BOL,Santa Cruz,2023,7,32886.08406663578
BOL,Santa Cruz,2023,8,33397.63329217829
BOL,Santa Cruz,2023,9,33926.49825814938
BOL,Santa Cruz,2023,10,34027.20187562172
BOL,Santa Cruz,2023,11,33265.23448739446
BOL,Santa Cruz,2023,12,32799.146182540804
BOL,Santa Cruz,2024,1,31758.38316382237
BOL,Santa Cruz,2024,2,31606.831134397657
BOL,Santa Cruz,2024,3,31646.996500638084
BOL,Santa Cruz,2024,4,31588.78590920703
BOL,Santa Cruz,2024,5,31721.48839485561
BOL,Santa Cruz,2024,6,31834.674237294817
BOL,Santa Cruz,2024,7,31897.011851927015
BOL,Santa Cruz,2024,8,32410.35522148872
BOL,Santa Cruz,2024,9,32941.19678321406
BOL,Santa Cruz,2024,10,33060.633662479086
BOL,Santa Cruz,2024,11,32280.986073332188
BOL,Santa Cruz,2024,12,31811.687830819817
BOL,Santa Cruz,2025,1,30992.46083807007
BOL,Santa Cruz,2025,2,30784.50063491174
BOL,Santa Cruz,2025,3,30874.13880743975
BOL,Santa Cruz,2025,4,30817.88855073588
BOL,Santa Cruz,2025,5,30933.86173292004
BOL,Santa Cruz,2025,6,31070.534158856422
BOL,Santa Cruz,2025,7,31128.21190769557
BOL,Santa Cruz,2025,8,31677.0632157188
BOL,Santa Cruz,2025,9,32250.449066742374
BOL,Santa Cruz,2025,10,32364.5104941762
BOL,Santa Cruz,2025,11,31546.6038733454
BOL,Santa Cruz,2025,12,31033.92887040484
BOL,Santa Cruz,2026,1,30998.717330509608
BOL,Santa Cruz,2026,2,30789.94236483611
BOL,Santa Cruz,2026,3,30879.80926955761
BOL,Santa Cruz,2026,4,30822.624887431903
BOL,Santa Cruz,2026,5,30957.857216389577
BRA,Espírito Santo,2021,1,15627.344228446844
BRA,Espírito Santo,2021,2,15520.65114935238
BRA,Espírito Santo,2021,3,15129.381672194637
BRA,Espírito Santo,2021,4,15093.334286838028
BRA,Espírito Santo,2021,5,15142.069235370787
BRA,Espírito Santo,2021,6,15772.416420789988
BRA,Espírito Santo,2021,7,16021.985873080494
BRA,Espírito Santo,2021,8,15976.187345161015
BRA,Espírito Santo,2021,9,15865.534440056614
BRA,Espírito Santo,2021,10,15864.089592659504
BRA,Espírito Santo,2021,11,15947.6989486193
BRA,Espírito Santo,2021,12,15789.326509971546
BRA,Espírito Santo,2022,1,14947.700110905982
BRA,Espírito Santo,2022,2,14870.675502516528
BRA,Espírito Santo,2022,3,14938.57623491095
BRA,Espírito Santo,2022,4,14985.113329406951
BRA,Espírito Santo,2022,5,15013.649269254014
BRA,Espírito Santo,2022,6,15189.277749791368
BRA,Espírito Santo,2022,7,15056.481131561246
BRA,Espírito Santo,2022,8,15059.38150333794
BRA,Espírito Santo,2022,9,15091.134563520987
BRA,Espírito Santo,2022,10,15111.925594871722
BRA,Espírito Santo,2022,11,15097.629756853632
BRA,Espírito Santo,2022,12,15125.190210774215
BRA,Espírito Santo,2023,1,15208.384708174908
BRA,Espírito Santo,2023,2,15133.608902127253
BRA,Espírito Santo,2023,3,15197.83324868113
BRA,Espírito Santo,2023,4,15197.787656151975
BRA,Espírito Santo,2023,5,15231.04776934793
BRA,Espírito Santo,2023,6,15444.626637836369
BRA,Espírito Santo,2023,7,15284.930823117964
BRA,Espírito Santo,2023,8,15278.927853294375
BRA,Espírito Santo,2023,9,15326.36871965308
BRA,Espírito Santo,2023,10,15297.655638493015
BRA,Espírito Santo,2023,11,15279.505806485224
BRA,Espírito Santo,2023,12,15313.552598342849
BRA,Espírito Santo,2024,1,14963.239756451458
BRA,Espírito Santo,2024,2,14913.10249521935
BRA,Espírito Santo,2024,3,14959.948779992745
BRA,Espírito Santo,2024,4,14912.993996017238
BRA,Espírito Santo,2024,5,14944.15823072413
BRA,Espírito Santo,2024,6,15142.412160461668
BRA,Espírito Santo,2024,7,14994.293237182508
BRA,Espírito Santo,2024,8,14993.597690806371
BRA,Espírito Santo,2024,9,15034.33175222405
BRA,Espírito Santo,2024,10,14997.32943885558
BRA,Espírito Santo,2024,11,14977.01542355638
BRA,Espírito Santo,2024,12,15004.592328163111
BRA,Espírito Santo,2025,1,15106.194664381535
BRA,Espírito Santo,2025,2,15039.742901424572
BRA,Espírito Santo,2025,3,15102.96139185729
BRA,Espírito Santo,2025,4,15069.543341076818
BRA,Espírito Santo,2025,5,15090.505834349917
BRA,Espírito Santo,2025,6,15354.34097912595
BRA,Espírito Santo,2025,7,15155.763015811925
BRA,Espírito Santo,2025,8,15151.495219998433
BRA,Espírito Santo,2025,9,15212.05090193174
BRA,Espírito Santo,2025,10,15155.06063748015
BRA,Espírito Santo,2025,11,15133.2156566536
BRA,Espírito Santo,2025,12,15161.293247345016
BRA,Espírito Santo,2026,1,15106.150278110938
BRA,Espírito Santo,2026,2,15038.541268912291
BRA,Espírito Santo,2026,3,15095.65843169337
BRA,Espírito Santo,2026,4,15065.839481122694
BRA,Espírito Santo,2026,5,15094.37658709159
BRA,Goiás,2021,1,109081.01858565515
BRA,Goiás,2021,2,109639.36745554733
BRA,Goiás,2021,3,107766.97446814112
BRA,Goiás,2021,4,109406.51750600083
BRA,Goiás,2021,5,110880.44308018206
BRA,Goiás,2021,6,112498.95981588584
BRA,Goiás,2021,7,114179.49703093042
BRA,Goiás,2021,8,114751.19179930985
BRA,Goiás,2021,9,116258.02307338368
BRA,Goiás,2021,10,112288.02428826336
BRA,Goiás,2021,11,111298.93671691792
BRA,Goiás,2021,12,109997.98206010873
BRA,Goiás,2022,1,110049.73767090536
BRA,Goiás,2022,2,110381.3596610076
BRA,Goiás,2022,3,111510.82541925964
BRA,Goiás,2022,4,112540.1427412687
BRA,Goiás,2022,5,114427.09309156927
BRA,Goiás,2022,6,114549.92685491564
BRA,Goiás,2022,7,115091.56580962488
BRA,Goiás,2022,8,115935.55908822562
BRA,Goiás,2022,9,117580.0104215104
BRA,Goiás,2022,10,113445.22144024368
BRA,Goiás,2022,11,112312.26737936336
BRA,Goiás,2022,12,111146.52126024026
BRA,Goiás,2023,1,110665.095998935
BRA,Goiás,2023,2,112341.48416827992
BRA,Goiás,2023,3,112770.55737821912
BRA,Goiás,2023,4,113321.04904061071
BRA,Goiás,2023,5,115780.46978421144
BRA,Goiás,2023,6,115980.82301436656
BRA,Goiás,2023,7,116540.96379373604
BRA,Goiás,2023,8,117016.71351260808
BRA,Goiás,2023,9,118347.10292351776
BRA,Goiás,2023,10,113805.38269297408
BRA,Goiás,2023,11,113125.19403556237
BRA,Goiás,2023,12,112542.5552123724
BRA,Goiás,2024,1,112222.3748163578
BRA,Goiás,2024,2,112491.8888095
BRA,Goiás,2024,3,112656.24477949768
BRA,Goiás,2024,4,113045.65115571611
BRA,Goiás,2024,5,115475.30188354394
BRA,Goiás,2024,6,115564.11127669578
BRA,Goiás,2024,7,116127.82315977152
BRA,Goiás,2024,8,116314.28856615936
BRA,Goiás,2024,9,117555.20189892226
BRA,Goiás,2024,10,113506.5163378142
BRA,Goiás,2024,11,112598.76667134216
BRA,Goiás,2024,12,111759.48110818834
BRA,Goiás,2025,1,111548.75538816268
BRA,Goiás,2025,2,111830.54977811406
BRA,Goiás,2025,3,112608.07343209528
BRA,Goiás,2025,4,113138.14142539212
BRA,Goiás,2025,5,115601.98569845752
BRA,Goiás,2025,6,115725.52787771104
BRA,Goiás,2025,7,116245.56848040888
BRA,Goiás,2025,8,116801.47863566328
BRA,Goiás,2025,9,118147.41749221052
BRA,Goiás,2025,10,113827.53579704827
BRA,Goiás,2025,11,112809.2056726903
BRA,Goiás,2025,12,112064.64162432138
BRA,Goiás,2026,1,111059.2426543318
BRA,Goiás,2026,2,112627.96882404503
BRA,Goiás,2026,3,112899.47973575271
BRA,Goiás,2026,4,113092.78725444197
BRA,Goiás,2026,5,115602.51930912044
BRA,Minas Gerais,2021,1,168619.75179514653
BRA,Minas Gerais,2021,2,168719.35349497964
BRA,Minas Gerais,2021,3,165694.29111720188
BRA,Minas Gerais,2021,4,169522.14209133553
BRA,Minas Gerais,2021,5,170457.4132557215
BRA,Minas Gerais,2021,6,173667.9163910045
BRA,Minas Gerais,2021,7,177604.9758695295
BRA,Minas Gerais,2021,8,177566.71782901065
BRA,Minas Gerais,2021,9,177282.4790640418
BRA,Minas Gerais,2021,10,173541.6553860671
BRA,Minas Gerais,2021,11,172373.19309509094
BRA,Minas Gerais,2021,12,170372.07162394084
BRA,Minas Gerais,2022,1,164667.88265632934
BRA,Minas Gerais,2022,2,164719.14470615282
BRA,Minas Gerais,2022,3,167736.29307479312
BRA,Minas Gerais,2022,4,173124.2918761548
BRA,Minas Gerais,2022,5,174432.49806256266
BRA,Minas Gerais,2022,6,173125.38849812682
BRA,Minas Gerais,2022,7,174190.74662681785
BRA,Minas Gerais,2022,8,175336.93939208667
BRA,Minas Gerais,2022,9,176691.84304656982
BRA,Minas Gerais,2022,10,171191.52929566716
BRA,Minas Gerais,2022,11,168890.11032305655
BRA,Minas Gerais,2022,12,168096.6722337173
BRA,Minas Gerais,2023,1,167566.60659707198
BRA,Minas Gerais,2023,2,168622.86280749674
BRA,Minas Gerais,2023,3,170491.8873189574
BRA,Minas Gerais,2023,4,174972.0770944712
BRA,Minas Gerais,2023,5,176931.8513231717
BRA,Minas Gerais,2023,6,175990.74226788248
BRA,Minas Gerais,2023,7,176908.8589808655
BRA,Minas Gerais,2023,8,178419.15905480937
BRA,Minas Gerais,2023,9,179686.88783885102
BRA,Minas Gerais,2023,10,172272.04627771393
BRA,Minas Gerais,2023,11,170652.96655539004
BRA,Minas Gerais,2023,12,170791.907831476
BRA,Minas Gerais,2024,1,169140.23197234422
BRA,Minas Gerais,2024,2,169231.1342731696
BRA,Minas Gerais,2024,3,169844.21495266823
BRA,Minas Gerais,2024,4,174121.65112934352
BRA,Minas Gerais,2024,5,175529.28753233002
BRA,Minas Gerais,2024,6,174544.99187704836
BRA,Minas Gerais,2024,7,175544.38614093832
BRA,Minas Gerais,2024,8,176374.06611392845
BRA,Minas Gerais,2024,9,177820.91094508505
BRA,Minas Gerais,2024,10,170986.0844724473
BRA,Minas Gerais,2024,11,169302.91496100213
BRA,Minas Gerais,2024,12,169782.86939139036
BRA,Minas Gerais,2025,1,168113.86422146444
BRA,Minas Gerais,2025,2,168275.8574856492
BRA,Minas Gerais,2025,3,170195.22168571272
BRA,Minas Gerais,2025,4,174033.02837087467
BRA,Minas Gerais,2025,5,175407.88285527466
BRA,Minas Gerais,2025,6,174808.04068475927
BRA,Minas Gerais,2025,7,175642.23304558854
BRA,Minas Gerais,2025,8,176957.55813635897
BRA,Minas Gerais,2025,9,178744.0965396592
BRA,Minas Gerais,2025,10,171354.45420419067
BRA,Minas Gerais,2025,11,169098.945124804
BRA,Minas Gerais,2025,12,169957.8066069698
BRA,Minas Gerais,2026,1,167548.35644903796
BRA,Minas Gerais,2026,2,168415.42275138706
BRA,Minas Gerais,2026,3,169728.36947466986
BRA,Minas Gerais,2026,4,173452.84272254573
BRA,Minas Gerais,2026,5,175364.6607476928
BRA,Pernambuco,2021,1,29194.499022712243
BRA,Pernambuco,2021,2,28563.14793494449
BRA,Pernambuco,2021,3,27690.26954339767
BRA,Pernambuco,2021,4,27375.929512010145
BRA,Pernambuco,2021,5,27569.73379866902
BRA,Pernambuco,2021,6,28389.58591020739
BRA,Pernambuco,2021,7,29295.13939264402
BRA,Pernambuco,2021,8,29351.224045540508
BRA,Pernambuco,2021,9,28948.4795479158
BRA,Pernambuco,2021,10,29233.108862654557
BRA,Pernambuco,2021,11,29597.12546418965
BRA,Pernambuco,2021,12,29200.09370994987
BRA,Pernambuco,2022,1,27674.123636071185
BRA,Pernambuco,2022,2,27040.425629260582
BRA,Pernambuco,2022,3,27158.71020191932
BRA,Pernambuco,2022,4,25903.539095985307
BRA,Pernambuco,2022,5,26047.3416865058
BRA,Pernambuco,2022,6,26263.831751056798
BRA,Pernambuco,2022,7,26936.043205372134
BRA,Pernambuco,2022,8,27066.872843369445
BRA,Pernambuco,2022,9,26975.769798988196
BRA,Pernambuco,2022,10,27583.693359743334
BRA,Pernambuco,2022,11,27463.034859026186
BRA,Pernambuco,2022,12,27831.16814161813
BRA,Pernambuco,2023,1,28014.35775616974
BRA,Pernambuco,2023,2,27224.36198787865
BRA,Pernambuco,2023,3,27280.212584558987
BRA,Pernambuco,2023,4,27164.330800543827
BRA,Pernambuco,2023,5,27393.58691989772
BRA,Pernambuco,2023,6,27215.673380695407
BRA,Pernambuco,2023,7,27309.06006919372
BRA,Pernambuco,2023,8,27575.938719650338
BRA,Pernambuco,2023,9,27512.43372793534
BRA,Pernambuco,2023,10,27732.87572629225
BRA,Pernambuco,2023,11,27864.00909127384
BRA,Pernambuco,2023,12,27968.31706385361
BRA,Pernambuco,2024,1,28106.65752486108
BRA,Pernambuco,2024,2,27521.92662487068
BRA,Pernambuco,2024,3,27470.888418397797
BRA,Pernambuco,2024,4,25856.057083725733
BRA,Pernambuco,2024,5,27376.66012073659
BRA,Pernambuco,2024,6,27240.75629246462
BRA,Pernambuco,2024,7,27423.355208430068
BRA,Pernambuco,2024,8,27554.889020688468
BRA,Pernambuco,2024,9,27517.458690316755
BRA,Pernambuco,2024,10,27684.78290866955
BRA,Pernambuco,2024,11,27817.722360415584
BRA,Pernambuco,2024,12,27923.719518353508
BRA,Pernambuco,2025,1,28170.73714266642
BRA,Pernambuco,2025,2,27450.19329138451
BRA,Pernambuco,2025,3,27419.475550271345
BRA,Pernambuco,2025,4,27181.667080908963
BRA,Pernambuco,2025,5,27355.57617232276
BRA,Pernambuco,2025,6,27206.340337254365
BRA,Pernambuco,2025,7,27237.965430119377
BRA,Pernambuco,2025,8,27550.103592713724
BRA,Pernambuco,2025,9,27518.568390745328
BRA,Pernambuco,2025,10,27724.77743538059
BRA,Pernambuco,2025,11,27757.64137807857
BRA,Pernambuco,2025,12,27989.79448026396
BRA,Pernambuco,2026,1,28154.81850753501
BRA,Pernambuco,2026,2,27440.004548790203
BRA,Pernambuco,2026,3,27460.456733127063
BRA,Pernambuco,2026,4,26975.49819741652
BRA,Pernambuco,2026,5,27369.6031759019
BRA,Piauí,2021,1,25077.95736667146
BRA,Piauí,2021,2,24973.48338111412
BRA,Piauí,2021,3,24393.27534520708
BRA,Piauí,2021,4,24529.711565494697
BRA,Piauí,2021,5,24869.2917112306
BRA,Piauí,2021,6,25657.24485655349
BRA,Piauí,2021,7,26608.867535572917
BRA,Piauí,2021,8,26464.833295192384
BRA,Piauí,2021,9,26432.62318048063
BRA,Piauí,2021,10,26565.804149674343
BRA,Piauí,2021,11,26139.26801667771
BRA,Piauí,2021,12,25754.44306195781
BRA,Piauí,2022,1,24050.654128088237
BRA,Piauí,2022,2,23999.33321794488
BRA,Piauí,2022,3,24201.74625781172
BRA,Piauí,2022,4,24493.104425225385
BRA,Piauí,2022,5,24774.235040898508
BRA,Piauí,2022,6,24789.966378819947
BRA,Piauí,2022,7,25092.01747675829
BRA,Piauí,2022,8,25100.76711431026
BRA,Piauí,2022,9,25327.799849789302
BRA,Piauí,2022,10,25743.384325549545
BRA,Piauí,2022,11,24988.643587823863
BRA,Piauí,2022,12,25003.778048864715
BRA,Piauí,2023,1,24497.18468766699
BRA,Piauí,2023,2,24445.74425012734
BRA,Piauí,2023,3,24671.937366910013
BRA,Piauí,2023,4,24830.436020992016
BRA,Piauí,2023,5,25266.504125484647
BRA,Piauí,2023,6,25313.358094650823
BRA,Piauí,2023,7,25696.76150516216
BRA,Piauí,2023,8,25655.42335064882
BRA,Piauí,2023,9,25918.464690464592
BRA,Piauí,2023,10,25942.958437151025
BRA,Piauí,2023,11,25280.596116071734
BRA,Piauí,2023,12,25328.66380073975
BRA,Piauí,2024,1,24947.95642160965
BRA,Piauí,2024,2,24919.861878313903
BRA,Piauí,2024,3,25073.09797516416
BRA,Piauí,2024,4,25032.51819230657
BRA,Piauí,2024,5,25311.321994076912
BRA,Piauí,2024,6,25271.30358388667
BRA,Piauí,2024,7,25635.68640362382
BRA,Piauí,2024,8,25585.697997852538
BRA,Piauí,2024,9,25821.890092113157
BRA,Piauí,2024,10,25810.985186912098
BRA,Piauí,2024,11,25157.62730551564
BRA,Piauí,2024,12,25189.437610993387
BRA,Piauí,2025,1,25033.73303155545
BRA,Piauí,2025,2,24980.65944345496
BRA,Piauí,2025,3,24861.97325779138
BRA,Piauí,2025,4,25189.17687490056
BRA,Piauí,2025,5,25323.49374476005
BRA,Piauí,2025,6,25274.35977905886
BRA,Piauí,2025,7,25665.3747140016
BRA,Piauí,2025,8,25614.885347317017
BRA,Piauí,2025,9,25866.01370313969
BRA,Piauí,2025,10,25835.377783381413
BRA,Piauí,2025,11,25110.33278983676
BRA,Piauí,2025,12,25162.73914869172
BRA,Piauí,2026,1,25049.41762362785
BRA,Piauí,2026,2,24663.90308694888
BRA,Piauí,2026,3,24880.805060363644
BRA,Piauí,2026,4,25237.220403526782
BRA,Piauí,2026,5,25328.14573230873
BRA,Rio Grande do Sul,2021,1,131460.620413983
BRA,Rio Grande do Sul,2021,2,130116.83509745936
BRA,Rio Grande do Sul,2021,3,108066.47648297218
BRA,Rio Grande do Sul,2021,4,105714.20077278334
BRA,Rio Grande do Sul,2021,5,106663.0113177894
